Groupe 1 : Bâtiments et Infrastructures Sportives;;;;;
Code;Désignation/Caractéristiques;;Minimum;Moyen;Maximum
03.1.3.6.0.030;Fourniture et pose de lavabo avec tablette, porte-serviette et miroir;Unité;110 000;128 335;150 000
03.1.3.6.0.031;Fourniture et pose de porte papier pour WC;Unité;6 500;8 000;10 000
03.1.3.6.0.032;Fourniture et pose de receveur de douche y compris toutes sujétions;Unité;65 000;83 335;100 000
03.1.3.6.0.033;Fourniture et pose de réducteur en  galva 12/17;Unité;2 500;3 000;3 500
03.1.3.6.0.034;Fourniture et pose de réducteur en  galva 15/21;Unité;2 500;3 000;3 500
03.1.3.6.0.035;Fourniture et pose de réducteur en  galva 5/10;Unité;2 500;3 000;3 500
03.1.3.6.0.036;Fourniture et pose de réducteur en  galva 8/13;Unité;2 500;3 000;3 500
03.1.3.6.0.037;Fourniture et pose de réducteur en  galva de 100;Unité;2 750;3 415;4 000
03.1.3.6.0.038;Fourniture et pose de réducteur en  galva de 102/114;Unité;2 750;3 415;4 000
03.1.3.6.0.039;Fourniture et pose de réducteur en  galva de 110;Unité;2 750;3 415;4 000
03.1.3.6.0.040;Fourniture et pose de réducteur en  galva de 127/140;Unité;2 750;3 415;4 000
03.1.3.6.0.041;Fourniture et pose de réducteur en  galva de 127/141;Unité;2 750;3 415;4 000
03.1.3.6.0.042;Fourniture et pose de réducteur en  galva de 16;Unité;2 750;3 415;4 000
03.1.3.6.0.043;Fourniture et pose de réducteur en  galva de 20/27;Unité;2 750;3 415;4 000
03.1.3.6.0.044;Fourniture et pose de réducteur en  galva de 26/34;Unité;2 750;3 415;4 000
03.1.3.6.0.045;Fourniture et pose de réducteur en  galva de 33/42;Unité;2 750;3 415;4 000
03.1.3.6.0.046;Fourniture et pose de réducteur en  galva de 40;Unité;2 750;3 415;4 000
03.1.3.6.0.047;Fourniture et pose de réducteur en  galva de 40/49;Unité;2 750;3 415;4 000
03.1.3.6.0.048;Fourniture et pose de réducteur en  galva de 50;Unité;2 750;3 415;4 000
03.1.3.6.0.049;Fourniture et pose de réducteur en  galva de 50/60;Unité;2 750;3 415;4 000
03.1.3.6.0.050;Fourniture et pose de réducteur en  galva de 60/70;Unité;2 750;3 415;4 000
03.1.3.6.0.051;Fourniture et pose de réducteur en  galva de 63;Unité;2 750;3 415;4 000
03.1.3.6.0.052;Fourniture et pose de réducteur en  galva de 66/76;Unité;2 750;3 415;4 000
03.1.3.6.0.053;Fourniture et pose de réducteur en  galva de 75;Unité;2 750;3 415;4 000
03.1.3.6.0.054;Fourniture et pose de réducteur en  galva de 80/90;Unité;2 750;3 415;4 000
03.1.3.6.0.055;Fourniture et pose de réducteur en  galva de 92/102;Unité;2 750;3 415;4 000
03.1.3.6.0.056;Fourniture et pose de réducteur en cuivre 12/17;Unité;2 750;3 415;4 000
03.1.3.6.0.057;Fourniture et pose de réducteur en cuivre 15/21;Unité;2 750;3 415;4 000
03.1.3.6.0.058;Fourniture et pose de réducteur en cuivre 5/10;Unité;2 750;3 415;4 000
03.1.3.6.0.059;Fourniture et pose de réducteur en cuivre 8/13;Unité;2 750;3 415;4 000
03.1.3.6.0.060;Fourniture et pose de réducteur en cuivre de 16;Unité;2 750;3 415;4 000
03.1.3.6.0.061;Fourniture et pose de tonnelet 100 l avec robinet au-dessus des lavabo;Unité;275 000;341 665;400 000
03.1.3.6.0.062;Fourniture et pose de tube d'évacuation et d'alimentation;ml;7 500;6 000;5 000
03.1.3.6.0.063;Fourniture et pose de vidoir avec toutes les sujétions;Unité;65 000;80 000;95 000
03.1.3.6.0.064;Fourniture et pose de WC à la Turc;Unité;135 000;173 335;210 000
03.1.3.6.0.065;Fourniture et pose d'évier un bac en acier inoxydable;Unité;50 000;61 665;75 000
03.1.3.6.0.066;Fourniture et pose d'évier un bac en porcelaine;Unité;75 000;85 000;95 000
03.1.3.6.0.067;Fourniture et pose d'urinoir;Unité;65 000;80 000;95 000
03.1.3.6.0.068;Fourniture et pose Évier double bac pour cuisine en acier inoxydable avec accessoires;Unité;75 000;95 000;110 000
03.1.3.6.0.069;Fourniture et pose Évier double bac pour cuisine en porcelaine avec accessoires;Unité;95 000;123 335;150 000
03.1.3.6.0.070;Fourniture et pose Glace de lavabo;Unité;15 000;19 335;25 000
03.1.3.6.0.071;Fourniture et pose Gouttière en PVC;Unité;6 000;7 335;8 500
03.1.3.6.0.072;Fourniture et pose grillage d'avertisseur Couleur dans les tranchées de canalisation;ml;1 250;1 750;2 500
03.1.3.6.0.073;Fourniture et pose lavabo  complet;ml;95 000;117 000;130 000
03.1.3.6.0.074;Fourniture et pose lavabo complet sur console;Unité;95 000;121 000;150 000
03.1.3.6.0.075;Fourniture et pose lavabo meuble complet;Unité;225 000;283 335;350 000
03.1.3.6.0.076;Fourniture et pose Lave-main double bac;Unité;28 000;36 000;45 000
03.1.3.6.0.077;Fourniture et pose robinet  mitiger  eau froide;Unité;22 500;25 000;27 500
03.1.3.6.0.078;Fourniture et pose robinet  mitiger eau chaude eau froide;Unité;25 000;30 000;35 000
03.1.3.6.0.079;Fourniture et pose porte papier hygiénique;Unité;6 500;8 000;10 000
03.1.3.6.0.080;Fourniture et pose porte savon;Unité;6 500;8 000;10 000
03.1.3.6.0.081;Fourniture et pose porte serviette;Unité;6 500;8 000;10 000
03.1.3.6.0.082;Fourniture et pose siphon de lavabo;Unité;4 500;5 835;7 500
03.1.3.6.0.083;Fourniture et pose siphon de sol;Unité;4 500;5 835;7 500
03.1.3.6.0.084;Fourniture et pose siphon de sol métallique;Unité;4 500;5 835;7 500
03.1.3.6.0.085;Fourniture et pose siphon de sol plastique;Unité;4 500;5 835;7 500
03.1.3.6.0.086;Fourniture et pose tablette en plastique;Unité;2 500;3 000;3 500
03.1.3.6.0.087;Fourniture et pose tablette en porcelaine;Unité;3 500;4 250;5 000
03.1.3.6.0.088;Fourniture et pose WC à l'anglaise chasse basse poussoir double;Unité;135 000;173 335;210 000
03.1.3.6.0.089;Fourniture et pose WC à l'anglaise chasse basse poussoir simple;Unité;135 000;173 335;210 000
03.1.3.6.0.090;Fourniture et pose WC à l'anglaise chasse basse tirette;Unité;135 000;173 335;210 000
03.1.3.6.0.091;Révision générale des tuyauteries et appareils sanitaires avec débouchages, réparations et toutes sujétions;Unité;250 000;366 665;500 000
03.1.3.6.0.092;Révision générale Fosse septique 10 usagers (fosse + drain + puisard);Forfait;750 000;958 335;1 125 000
03.1.3.6.0.093;Révision générale Fosse septique 12 usagers (fosse + drain + puisard);Forfait;750 000;958 335;1 125 000
03.1.3.6.0.094;Révision générale Fosse septique 15 usagers (fosse + drain + puisard);Forfait;1 125 000;1 458 335;1 750 000
03.1.3.6.0.095;Révision générale Fosse septique 20 usagers (fosse + drain + puisard);Forfait;1 125 000;1 458 335;1 750 000
03.1.3.6.0.096;Révision générale Fosse septique 30 usagers (fosse + drain + puisard);Forfait;1 125 000;1 458 335;1 750 000
03.1.3.6.0.097;Révision générale Fosse septique 40 usagers (fosse + drain + puisard);Forfait;1 125 000;1 458 335;1 750 000
03.1.3.6.0.098;Révision générale Fosse septique 80 usagers (fosse + drain + puisard);Forfait;1 750 000;2 083 335;2 500 000
03.1.3.6.0.099;Révision générale Fosse septique 90 usagers (fosse + drain + puisard);Forfait;1 750 000;2 083 335;2 500 000
03.1.3.6.0.100;Révision générale Fosse septique 150 usagers (fosse + drain + puisard);Forfait;1 750 000;2 083 335;2 500 000
03.1.3.6.0.101;Révision générale Fosse septique 200 usagers (fosse + drain + puisard);Forfait;1 750 000;2 083 335;2 500 000
03.1.3.7;REVETEMENT-CARRELAGE-ETANCHEITE;;;;
03.1.3.7.0.001;Fourniture et pose de carreaux grés cérame mât 10x60;m²;12 500;16 000;20 500
03.1.3.7.0.002;Fourniture et pose de carreaux grés cérame mât 15x15;m²;12 500;16 000;20 500
03.1.3.7.0.003;Fourniture et pose de carreaux grés cérame mât 20x20;m²;12 500;16 000;20 500
03.1.3.7.0.004;Fourniture et pose de carreaux grés cérame mât 20x30;m²;12 500;16 000;20 500
03.1.3.7.0.005;Fourniture et pose de carreaux grés cérame mât 30x30;m²;12 500;16 000;20 500
03.1.3.7.0.006;Fourniture et pose de carreaux grés cérame mât 40x40;m²;15 500;18 500;22 500
03.1.3.7.0.007;Fourniture et pose de carreaux grés cérame  mât 50x50;m²;15 500;18 500;22 500
03.1.3.7.0.008;Fourniture et pose de carreaux grés cérame mât 60x60;m²;15 500;18 500;22 500
03.1.3.7.0.009;Fourniture et pose de carreaux grés cérame émaillé 10x60;m²;12 500;16 000;20 500
03.1.3.7.0.010;Fourniture et pose de carreaux grés cérame émaillé  15x15;m²;12 500;16 000;20 500
03.1.3.7.0.011;Fourniture et pose de carreaux grés cérame émaillé  20x20;m²;12 500;16 000;20 500
03.1.3.7.0.012;Fourniture et pose de carreaux grés cérame émaillé 20x30;m²;12 500;16 000;20 500
03.1.3.7.0.013;Fourniture et pose de carreaux grés cérame émaillé 30x30;m²;12 500;16 000;20 500
03.1.3.7.0.014;Fourniture et pose de carreaux grés cérame émaillé 40x40;m²;15 500;18 500;22 500
03.1.3.7.0.015;Fourniture et pose de carreaux grés cérame  émaillé 50x50;m²;15 500;18 500;22 500
03.1.3.7.0.016;Fourniture et pose de carreaux grés cérame émaillé  60x60;m²;15 500;18 500;22 500
03.1.3.7.0.017;Fourniture et pose de carreaux grés cérame antidérapant 20x20;m²;12 500;16 000;20 500
03.1.3.7.0.018;Fourniture et pose de carreaux grés cérame antidérapant 20x30;m²;12 500;16 000;20 500
03.1.3.7.0.019;Fourniture et pose de carreaux grés cérame antidérapant 30x30;m²;12 500;16 000;20 500
03.1.3.7.0.020;Fourniture et pose de carreaux grés cérame antidérapant 40x40;m²;15 500;18 500;22 500
03.1.3.7.0.021;Fourniture et pose de carreaux grés cérame antidérapant 50x50;m²;15 500;18 500;22 500
03.1.3.7.0.022;Fourniture et pose de carreaux grés cérame antidérapant 60x60;m²;15 500;18 500;22 500
03.1.3.7.0.023;Fourniture et pose de carreaux grés cérame polis  10x60;m²;22 500;26 665;32 500
03.1.3.7.0.024;Fourniture et pose de carreaux grés cérame polis 15x15;m²;22 500;26 665;32 500
03.1.3.7.0.025;Fourniture et pose de carreaux grés cérame polis  20x20;m²;22 500;26 665;32 500
03.1.3.7.0.026;Fourniture et pose de carreaux grés cérame polis 20x30;m²;22 500;26 665;32 500
03.1.3.7.0.027;Fourniture et pose de carreaux grés cérame polis  30x30;m²;22 500;26 665;32 500
03.1.3.7.0.028;Fourniture et pose de carreaux grés cérame polis  40x40;m²;22 500;26 665;32 500
03.1.3.7.0.029;Fourniture et pose de carreaux grés cérame polis  50x50;m²;22 500;26 665;32 500
03.1.3.7.0.030;Fourniture et pose de carreaux grés cérame polis  60x60;m²;22 500;26 665;32 500
03.1.3.7.0.031;Fourniture et pose de carreaux faïence10x10;m²;10 500;14 335;17 500
03.1.3.7.0.032;Fourniture et pose de carreaux faïence 15x15;m²;10 500;14 335;17 500
03.1.3.7.0.033;Fourniture et pose de carreaux faïence 20x20;m²;10 500;14 335;17 500
03.1.3.7.0.034;Fourniture et pose de carreaux faïence 20x30;m²;10 500;14 335;17 500
03.1.3.7.0.035;Fourniture et pose de carreaux faïence 30x30;m²;10 500;14 335;17 500
03.1.3.7.0.036;Fourniture et pose de carreaux faïence 40x40;m²;10 500;14 335;17 500
03.1.3.7.0.037;Fourniture et pose de bitume pour étanchéité multicouche y compris toutes sujétions;m²;12 500;15 000;17 500
03.1.3.7.0.038;Fourniture et pose de complexe d'étanchéité avec surface de finition en irène y compris toutes sujétions;m²;25 000;30 000;35 000
03.1.3.7.0.039;Fourniture et pose d'étanchéité en paxalumin y compris toutes sujétions;m²;9 500;12 335;15 000
03.1.3.8;CHARPENTE COUVERTURE;;;;
03.1.3.8.0.001;Confection, Fourniture et pose des platines pour fixation des IPN y compris toute sujétion;Unité;17 500;20 835;25 000
03.1.3.8.0.002;Fourniture et pose Bande feutre bitumineux sur panne;Unité;2 500;3 250;4 000
03.1.3.8.0.003;Fourniture et pose Charpente bois rouge en chevron 8x8;ml;3 500;4 500;5 500
03.1.3.8.0.004;Fourniture et pose Charpente en basting;ml;12 500;15 165;17 500
03.1.3.8.0.005;Fourniture et pose de couverture en tôle bac  galva 35/100 quatre ondulations y compris toutes sujétions de pose;ml;8 500;10 335;12 500
03.1.3.8.0.006;Fourniture et pose de couverture en tôle bac  galva 35/100 trois ondulations y compris toutes sujétions de pose;m²;8 500;10 335;12 500
03.1.3.8.0.007;Fourniture et pose de couverture en tôle bac alu 35/100 trois ondulations y compris toutes sujétions de pose;m²;8 500;10 335;12 500
03.1.3.8.0.008;Fourniture et pose de couverture en tôle bac alu 35/100quatre ondulations y compris toutes sujétions de pose;m²;8 500;10 335;12 500
03.1.3.8.0.009;Fourniture et pose de couverture en tôle bac alu 60/100 trois ondulations y compris toutes sujétions de pose;m²;11 000;12 500;14 000
03.1.3.8.0.010;Fourniture et pose de couverture en tôle bac alu 60/100 quatre ondulations y compris toutes sujétions de pose;m²;11 000;12 500;14 000
03.1.3.8.0.011;Fourniture et pose de couverture en tôle bac alu zinc 35/100 quatre ondulations y compris toutes sujétions de pose;m²;11 000;12 500;14 000
03.1.3.8.0.012;Fourniture et pose de couverture en tôle bac alu zinc 35/100 trois ondulations y compris toutes sujétions de pose;m²;11 000;12 500;14 000
03.1.3.8.0.013;Fourniture et pose de couverture en tôle bac alu zinc 60/100 quatre ondulations y compris toutes sujétions de pose;m²;12 500;14 665;17 500
03.1.3.8.0.014;Fourniture et pose de couverture en tôle bac alu zinc 60/100 trois ondulations y compris toutes sujétions de pose;m²;12 500;14 665;17 500
03.1.3.8.0.015;Fourniture et pose de couverture en tôle bac translucide 60/100 quatre ondulations y compris toutes sujétions de pose;m²;12 500;14 665;17 500
03.1.3.8.0.016;Fourniture et pose de couverture en tôle ondulée y compris toutes sujétions de pose;m²;5 500;7 000;8 500
03.1.3.8.0.017;Fourniture et pose de couverture en tôle prelaquée 60/100 quatre ondulations y compris toutes sujétions de pose;m²;12 500;14 665;17 500
03.1.3.8.0.018;Fourniture et pose de couverture en tôle prelaquée 60/100 trois ondulations y compris toutes sujétions de pose;m²;12 500;14 665;17 500
03.1.3.8.0.019;Fourniture et pose de couverture en tuile cuite;m²;22 500;27 500;32 500
03.1.3.8.0.020;Fourniture et pose de couverture tuile métallique  prelaquée 60/100 y compris toutes sujétions de pose;m²;12 500;14 665;17 500
03.1.3.8.0.021;Fourniture et pose de faîtière en tôle translucide;m²;25 000;31 665;40 000
03.1.3.8.0.022;Fourniture et pose de panne en IPE 80  traité à l'anti rouille;Unité;12 500;13 665;15 000
03.1.3.8.0.023;Fourniture et pose de panne en IPE 80 traité à l'anti rouille;ml;2 250;2 665;3 250
03.1.3.8.0.024;Fourniture et pose de panne en IPE 100  traité à l'anti rouille;Kg;8 500;10 500;13 000
03.1.3.8.0.025;Fourniture et pose de panne en IPE 100 traité à l'anti rouille;ml;2 250;2 665;3 250
03.1.3.8.0.026;Fourniture et pose de panne en IPE de 120  traité à l'anti rouille;Kg;12 000;14 835;17 500
03.1.3.8.0.027;Fourniture et pose de panne en IPE de 120 traité à l'anti rouille;ml;2 250;2 665;3 250
03.1.3.8.0.028;Fourniture et pose de panne en IPE de 140  traité à l'anti rouille;Kg;15 000;17 165;19 000
03.1.3.8.0.029;Fourniture et pose de panne en IPE de 140 traité à l'anti rouille;ml;2 250;2 665;3 250
03.1.3.8.0.030;Fourniture et pose de panne en IPN 80  traité à l'anti rouille;Kg;10 500;12 500;15 000
03.1.3.8.0.031;Fourniture et pose de panne en IPN 80 traité à l'anti rouille;ml;2 250;2 665;3 250
03.1.3.8.0.032;Fourniture et pose de panne en IPN 100  traité à l'anti rouille;Kg;8 000;9 165;11 000
03.1.3.8.0.033;Fourniture et pose de panne en IPN 100 traité à l'anti rouille;ml;2 250;2 665;3 250
03.1.3.8.0.034;Fourniture et pose de panne en IPN de 120  traité à l'anti rouille;Kg;12 000;13 500;15 000
03.1.3.8.0.035;Fourniture et pose de panne en IPN de 120 traité à l'anti rouille;ml;2 250;2 665;3 250
03.1.3.8.0.036;Fourniture et pose de panne en IPN de 140  traité à l'anti rouille;Kg;15 000;16 500;18 000
03.1.3.8.0.037;Fourniture et pose de panne en IPN de 140 traité à l'anti rouille;ml;2 250;2 665;3 250
03.1.3.8.0.038;Fourniture et pose de panne en tube métallique rectangulaire de 100x60 d'épaisseur 3 mm traité à l'anti rouille;Kg;14 000;17 335;20 500
03.1.3.8.0.039;Fourniture et pose de panne en tube métallique rectangulaire de 60x80 d'épaisseur 3 mm traité à l'anti rouille;ml;12 500;14 665;17 500
03.1.3.8.0.040;Fourniture et pose de panne en tube métallique rectangulaire de 80x40 d'épaisseur 3 mm  traité à l'anti rouille;ml;14 000;17 335;20 500
03.1.3.8.0.041;Fourniture et pose de panne en tube métallique rectangulaire de 80x40 d'épaisseur 3 mm  traité à l'anti rouille;ml;12 500;14 665;17 500
03.1.3.8.0.042;Fourniture et pose de tole faitière;ml;8 500;11 000;13 500
03.1.3.9;PEINTURE;;;;
03.1.3.9.0.001;Grattage et nettoyage et reprise de vernis sous faux plafond meuble;m²;900;1 165;1 500
03.1.3.9.0.002;Grattage, nettoyage et reprise deux (2) couches de peinture glycérophtalique sur menuiserie métallique et bois;m²;900;1 165;1 500
03.1.3.9.0.003;Grattage, nettoyage et reprise deux (2) couches de peinture marmorex sur murs;m²;900;1 165;1 500
03.1.3.9.0.004;Grattage, nettoyage et reprise deux (2) couches de peinture vinylique sous faux plafond;m²;900;1 165;1 500
03.1.3.9.0.005;Grattage, nettoyage et reprise deux (2) couches de peinture vinylique sur murs intérieurs;m²;900;1 165;1 500
03.1.3.9.0.006;Nettoyage et reprise d'enduit tyrolien sur murs extérieurs;m²;900;1 165;1 500
03.1.3.9.0.007;Enduit plâtre;m²;3 000;3 500;4 500
03.1.3.9.0.008;Enduit ciment (mélange de peinture à eau et ciment);m²;2 000;2 500;3 000
03.1.3.9.0.009;Enduit tyrolien;m²;2 000;2 500;3 000
03.1.3.9.0.010;Enduit extérieur esthétique sur armature constituée de grillage « à cage à poule» ou revêtements en quartz;m²;4 500;5 835;7 500
03.1.3.9.0.011;Peinture à eau;m²;2 500;3 165;4 000
03.1.3.9.0.012;Peinture acrylique (à eau lavable);m²;3 500;4 500;5 500
03.1.3.9.0.013;Peinture vinylique;m²;3 500;4 500;5 500
03.1.3.9.0.014;Peinture à huile;m²;3 500;4 500;5 500
03.1.3.9.0.015;Peinture glycérophtalique;m²;4 500;5 665;7 000
03.1.3.9.0.016;Peinture polyuréthane;m²;6 500;7 665;9 500
03.1.3.9.0.017;Peinture plastique de finition à grain fin ou gros grin y compris fixateur et toute sujétion de pose (marmorex ou équivalent);m²;9 500;12 165;15 000
03.1.3.9.0.018;Peinture plastique de finition frotassé y compris fixateur et toute sujétion de pose;m²;10 000;12 335;15 000
